2019-3-9, 23:41
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0.4854166473779421,0.5499999781449645,0.6520833074218707,0.2791666555735804,0.4104166503581742,0.2541666565669911,0.6083333091603395,0.3104166543318171,0.6041666426592412,0.29374998832742416,0.36249998559554475,0.6520833074218707,0.5166666461361787,0.6145833089119868,0.714583304938344,0.618749975413085,0.4333333161142144,
0.04999999801317859,0.062499997516473234,0.024999999006589294,0.01874999925494197,0.04791666476262947,0.05624999776482591,0.04374999826153127,0.05624999776482591,0.058333331015375016,0.03541666525933483,0.06458333076702234,0.1062499957780045,0.06041666426592412,0.08541666327251342,0.03541666525933483,0.09583332952525894,0.18958332579996878,
